item_id,author_id,full_name,orcid_id
12719681,4378339,Timothy Chadza,
12719681,1250595,Kostas Kyriakopoulos,
12719681,1252278,Sangarapillai Lambotharan,
12415922,1260408,Patrick Mills,
12319370,1171617,Gary Page,0000-0002-6222-892X
12319370,1249095,Andrew Garmory,
12319370,1247775,Nick Treleaven,
11590533,7127684,Atul N. Waghode,
10259705,7127900,Noel R.T. Boukanga,
9874703,4352632,Ibrahim Ghafir,
8268383,1229835,David Graham,
8268383,6834970,Richard J. Gadsden,
9578345,7167293,Nicholas Dunlop-Jones,
9578345,7216147,Mike J. Jaycock,
7718867,1259829,Benjamin Stone,
7987403,1176420,Cunjia Liu,
7987403,1254111,Baibing Li,
7987403,1251597,Wen-Hua Chen,
5178787,773215,Amy Bennett,
5178787,1384290,Matthew Inglis,0000-0001-7617-4689
5178787,1256451,Camilla Gilmore,
5178778,773215,Amy Bennett,
5178778,1384290,Matthew Inglis,0000-0001-7617-4689
5178778,587402,Camilla Gilmore,
5178775,773215,Amy Bennett,
5178775,1384290,Matthew Inglis,0000-0001-7617-4689
5178775,1256451,Camilla Gilmore,
6016247,1384290,Matthew Inglis,0000-0001-7617-4689
5631925,4425847,Eleonora Brembilla,0000-0003-1800-8660
5383771,1248822,Andrea Soltoggio,
4530950,1171806,Jason Cooper,0000-0003-4894-0416
2005377,1234422,Daniel O'Boy,
2001888,1227933,Syed Bukhari,
2001888,1224405,William Whittow,
2001888,1227936,John Joubert,
2001888,1227930,Yiannis Vardaxoglou,
9513101,1171653,Eoghan McKenna,
9513101,1171623,Murray Thomson,
9513101,7200548,Michal Krawczynski,
9579155,1171653,Eoghan McKenna,
12981122,8002835,Shannon F. Stewman,
12981122,9357842,Kenneth Tsui,
12981122,2518981,Ao Ma,
12981164,8002835,Shannon F. Stewman,
12981164,9357842,Kenneth Tsui,
12981164,2518981,Ao Ma,
