id,views,downloads,shares
13817171,94,0,0
14899764,106,27,0
13729732,118,0,0
13729996,107,0,0
13730008,161,0,0
13731184,156,0,0
13732393,115,0,0
13733227,113,0,0
13864673,107,123,0
13733953,96,0,0
13733995,90,0,0
13734649,70,0,0
13735318,78,0,0
13735543,109,0,0
13736383,95,0,0
13736401,78,0,0
13856093,97,0,0
13876268,112,0,0
13745263,117,0,0
13746409,69,0,0
13878470,101,0,0
13858616,72,0,0
13859552,90,0,0
13859762,108,0,0
13729141,102,0,0
13914599,84,0,0
13915175,73,0,0
13814162,93,0,0
13840622,114,0,0
13811747,74,49,0
13681963,473,370,0
13837550,118,0,0
13837970,111,0,0
13827983,72,0,0
13690438,475,498,0
13756903,185,0,0
13758346,178,0,0
13861049,144,0,0
13730539,127,0,0
13731427,102,0,0
13731538,118,0,0
13731820,102,0,0
13731979,100,0,0
13732099,94,0,0
13732426,140,0,0
13732822,82,0,0
13733695,109,0,0
13733878,132,0,0
13734370,66,0,0
13734388,97,0,0
13734817,71,0,0
13735123,100,0,0
13735774,69,0,0
13735981,70,0,0
13736296,90,0,0
13736410,112,0,0
13856204,87,0,0
7510766,188,244,0
13681918,448,495,0
13682023,425,474,0
13682152,443,462,0
13814609,97,0,0
13797530,108,0,0
13797611,118,0,0
7506953,262,128,0
13810958,131,0,0
7072430,160,38,0
13756408,106,0,0
17112996,25,7,0
12294962,107,20,0
7461398,124,48,0
11926218,152,31,0
14875719,33,16,0
19698657,21,7,0
13614858,58,16,0
6927818,117,53,0
7650194,64,15,0
13270699,97,16,0
13947878,58,0,0
13811165,65,0,0
13911782,67,0,0
17112966,31,11,0
14525801,31,16,0
12478127,135,32,0
7212350,148,69,0
9205565,96,33,0
9178118,120,50,0
13813733,70,0,0
13858484,68,0,0
13813715,65,59,0
6871046,105,40,0
6472271,475,6,0
14330914,41,18,0
14562362,48,15,0
20027192,11,1,0
6472253,430,7,0
11535984,149,48,0
13482968,106,17,0
14330917,47,13,0
14067612,94,15,0
8262872,166,44,0
13730038,112,0,0
7795382,119,33,0
12294992,123,40,0
19998921,22,1,0
9020432,134,36,0
7722995,160,55,0
8943677,132,42,0
8111543,133,51,0
11815716,131,32,0
14703296,55,21,0
13819628,65,0,0
13732741,78,0,0
6871052,103,33,0
7515713,84,32,0
14444200,34,13,0
16556918,73,16,0
14330896,30,14,0
7729475,170,51,0
14283530,40,11,0
19998927,17,0,0
12553793,145,25,0
13910081,81,0,0
13801223,123,0,0
13898078,80,0,0
9888905,133,55,0
16795996,31,12,0
11637228,144,29,0
10260281,99,27,0
13802177,99,0,0
13829822,57,0,0
13730779,82,0,0
13803695,89,0,0
13827803,67,0,0
13735180,81,0,0
13735429,73,0,0
13809209,79,0,0
13800476,102,0,0
13805774,77,0,0
13771945,62,0,0
13812920,55,0,0
13802336,80,0,0
13731016,67,0,0
13729474,101,0,0
13840799,112,0,0
13902281,81,0,0
13858289,62,0,0
13735192,69,0,0
13737067,81,0,0
6472217,387,8,0
6472244,364,309,0
13730911,106,0,0
12312077,556,330,0
13807280,91,0,0
13729219,98,0,0
13748518,111,0,0
13731274,157,0,0
12834242,105,27,0
13837985,106,0,0
7512953,85,20,0
14444194,34,21,0
13811591,79,0,0
13878929,53,0,0
13736200,80,0,0
13868495,67,0,0
13737682,91,0,0
13734220,78,0,0
13809437,95,0,0
13733344,145,0,0
13948064,65,0,0
13731508,93,0,0
13904990,119,0,0
13736020,80,0,0
13807139,105,0,0
10535150,146,45,0
7907846,215,47,0
13737172,122,0,0
13874111,117,0,0
13734211,114,0,0
13878920,83,0,0
13800500,100,0,0
825427,343,80,0
13805135,109,0,0
13796888,91,0,0
825425,269,71,0
13876766,117,0,0
13878308,105,0,0
13905230,110,0,0
13731142,137,0,0
13835027,104,0,0
13860212,117,0,0
13839221,93,0,0
13733965,131,0,0
13733986,102,0,0
13855601,99,0,0
13309353,48,22,0
13731823,98,0,0
13733470,124,0,0
13819502,101,0,0
13820060,104,0,0
13729738,104,0,0
13867202,103,0,0
13731223,95,0,0
13731991,77,0,0
13860116,115,0,0
13864271,77,0,0
13840349,108,0,0
13833908,99,0,0
13835417,81,0,0
13856852,97,0,0
13909166,98,0,0
13748878,96,0,0
13906778,99,0,0
13873181,109,0,0
13731001,71,0,0
13833158,85,0,0
13819145,86,0,0
13839287,110,0,0
13805408,82,0,0
13920560,55,0,0
13795289,81,0,0
13927532,146,0,0
13733167,117,0,0
13872032,61,0,0
14561111,45,18,0
13730311,142,0,0
13735777,79,0,0
7795412,220,33,0
13735780,59,0,0
13901930,82,0,0
6235136,200,33,0
17113047,33,10,0
13730953,81,0,0
13734523,55,0,0
13734943,76,0,0
13737199,87,0,0
13907342,108,0,0
825620,475,71,0
13733677,84,0,0
13949477,103,0,0
13807502,117,0,0
13732003,112,0,0
6716624,571,2862,0
10438112,159,31,0
13797932,109,0,0
13730488,103,0,0
19228862,28,9,0
8320397,132,45,0
13736515,81,0,0
13732819,133,0,0
6472247,363,535,0
19658260,36,4,0
13079018,109,20,0
14283528,49,83,0
13812251,69,8,0
7072460,115,60,0
14330899,35,22,0
13823075,72,0,0
5668750,166,79,0
7661327,129,48,0
13733476,95,0,0
16915767,56,9,0
13077090,89,20,0
9205568,159,58,0
9205571,133,41,0
9879215,126,47,0
14872563,99,84,0
11967990,189,80,0
13800803,123,0,0
13734970,88,0,0
7511879,287,269,0
13814312,57,0,0
13855733,84,0,0
13733104,87,0,0
7508990,82,24,0
7517531,206,40,0
13808012,123,0,0
19754184,32,5,0
19754190,24,5,0
13811054,99,0,0
13921355,93,0,0
13819268,106,0,0
13734580,122,0,0
13811273,97,0,0
14872566,100,83,0
13834304,82,0,0
13732255,139,0,0
13732558,78,0,0
13734532,71,0,0
14674065,176,67,0
13824983,101,0,0
13808597,94,0,0
13809965,57,0,0
13810004,57,0,0
13795874,124,0,0
13797281,95,0,0
13805777,72,60,0
13806275,82,0,0
13804250,69,0,0
13804379,84,0,0
13835507,98,0,0
13905362,328,0,0
13905521,90,0,0
13795313,106,0,0
13806662,107,0,0
13809269,66,0,0
13802093,109,0,0
13796621,110,0,0
13922699,114,0,0
13811558,127,0,0
13803257,70,0,0
13858043,71,0,0
13858265,153,0,0
13860110,82,0,0
13729897,183,0,0
13734904,72,0,0
13866821,86,0,0
13735993,83,0,0
13736161,88,0,0
13737109,72,0,0
13730980,124,0,0
13731433,94,0,0
13731985,94,0,0
13837949,103,0,0
13841876,66,0,0
13843118,99,23,0
13772146,66,0,0
13904246,60,0,0
13805750,96,0,0
13807268,106,0,0
13807388,62,0,0
13808612,83,0,0
13832288,64,0,0
13831652,118,0,0
13841237,86,0,0
13841549,92,0,0
13818848,94,0,0
13827374,109,66,0
13828238,85,0,0
13835351,100,0,0
13838846,104,0,0
13735495,104,0,0
13866785,90,0,0
13735870,71,0,0
13869479,116,0,0
13869569,75,0,0
13825103,71,0,0
13810022,86,0,0
13813616,87,0,0
13814285,80,0,0
13815914,123,0,0
13743637,125,0,0
13731763,128,0,0
13733617,103,0,0
13733854,109,0,0
13735939,77,0,0
13736068,67,0,0
13819697,63,0,0
13823258,64,0,0
13858922,104,0,0
13731589,109,0,0
13732027,99,0,0
13732078,90,0,0
13863716,67,0,0
13733929,103,0,0
13734193,113,0,0
13734853,82,0,0
13798694,103,0,0
13821131,97,0,0
13817204,127,0,0
13818374,73,0,0
13734607,126,0,0
13736206,116,0,0
13744906,77,0,0
13737541,87,0,0
13737742,142,0,0
13869533,86,0,0
13871456,97,0,0
13871567,93,0,0
13910777,157,0,0
13804421,84,0,0
13804631,99,0,0
13910330,74,0,0
13801472,82,0,0
13804430,86,0,0
13804598,107,0,0
13800560,126,0,0
13800812,97,0,0
13872266,82,0,0
13800791,96,0,0
13801013,63,0,0
13904948,60,0,0
13898114,61,0,0
13899281,129,0,0
13834379,113,0,0
13838390,128,0,0
13830098,90,0,0
13744996,81,0,0
13877003,72,0,0
13807742,133,25,0
13741825,70,0,0
13874390,173,0,0
13877351,73,0,0
13729957,123,0,0
13861310,113,0,0
13730308,110,0,0
13733089,88,0,0
13858943,62,0,0
13729162,160,0,0
13735099,116,0,0
13951106,75,0,0
13814051,103,0,0
13814093,139,0,0
13729756,103,0,0
13729852,145,0,0
13730023,130,0,0
13730197,112,0,0
13730605,89,0,0
13731088,109,0,0
13731196,160,0,0
13873460,98,0,0
13742590,75,0,0
13733449,87,0,0
13734451,77,0,0
13729255,105,0,0
13810493,182,0,0
13810574,105,158,0
13913900,90,0,0
13876127,100,0,0
13655951,186,197,0
13925912,130,0,0
13927577,137,0,0
13807694,105,0,0
7516319,178,67,0
13803680,104,0,0
13843046,89,0,0
942403,675,275,0
13839902,84,0,0
8335136,253,54,0
13820978,83,242,0
13840928,126,0,0
13729423,99,0,0
13730230,129,0,0
13730899,168,0,0
13732984,86,0,0
13734160,93,0,0
13734475,88,0,0
13734634,88,0,0
13855589,90,0,0
13876292,88,0,0
13858112,115,0,0
13858559,91,0,0
11351222,204,89,0
13740439,65,0,0
13873952,102,0,0
13737790,117,0,0
13869506,94,0,0
13755790,151,0,0
13876976,64,0,0
13734229,89,0,0
13737043,74,0,0
13868390,96,0,0
13802507,75,0,0
13482813,174,93,0
13823543,72,0,0
13813631,57,0,0
13948106,95,0,0
13858913,131,0,0
13729471,87,0,0
13731148,120,0,0
13731634,100,0,0
13734145,124,0,0
13735114,74,0,0
13735525,78,0,0
13731901,126,0,0
13733023,71,0,0
13899779,100,0,0
13905419,80,0,0
13805096,264,0,0
13825523,58,0,0
13825892,106,0,0
13734205,101,0,0
13734991,113,0,0
13731187,120,0,0
13731481,121,0,0
13806788,95,0,0
13677694,290,162,0
13907330,118,0,0
13870037,74,0,0
13872296,81,0,0
13734925,101,0,0
13735327,98,0,0
13868618,113,0,0
13742491,77,0,0
13748464,74,0,0
13856921,116,0,0
13859000,113,0,0
13859483,103,0,0
13860158,95,0,0
13868432,76,13,0
13737652,81,0,0
13839419,98,0,0
13733263,93,0,0
13864523,99,0,0
13733566,98,0,0
13734601,131,0,0
13817303,62,0,0
13818035,89,0,0
13837526,118,0,0
8378645,116,33,0
6686309,3510,5535,1
13913450,84,0,0
13797590,103,0,0
13803884,120,0,0
13918328,83,0,0
13811009,81,75,0
13860848,85,0,0
13925063,63,0,0
13797260,100,0,0
13809941,64,0,0
13811204,86,0,0
13729531,133,0,0
12840530,172,26,0
13730608,164,0,0
13730971,102,0,0
13731703,89,0,0
13899953,76,0,0
13729384,113,0,0
13730824,80,0,0
13731583,124,0,0
13732597,88,0,0
13733467,122,0,0
13734562,71,0,0
13735768,78,0,0
13340894,235,92,1
13735159,63,0,0
13483062,201,59,0
12696749,480,89,1
12951206,168,87,1
13468638,231,83,0
13731934,134,0,0
13805681,114,0,0
13663646,132,90,0
13914722,63,0,0
13515278,178,91,0
11881875,208,25,0
13804358,114,0,0
13735441,105,0,0
13748266,90,0,0
13808330,74,0,0
13811021,78,0,0
6472274,545,499,0
13812695,111,0,0
13733893,141,0,0
13840511,93,0,0
13842644,55,0,0
13801454,150,0,0
14872683,132,109,0
7097948,144,73,0
13914710,97,0,0
16556915,69,14,0
13820468,89,0,0
13821974,84,0,0
13865426,69,0,0
13908941,84,0,0
13824998,98,0,0
13810757,100,0,0
6712568,1820,12248,0
13733737,136,0,0
13735837,90,0,0
13736158,110,0,0
13737496,73,0,0
13737598,70,0,0
13859861,60,0,0
13871759,93,0,0
13872521,103,0,0
13832123,80,0,0
13829279,160,0,0
13842074,62,0,0
13840034,120,0,0
13807343,119,0,0
13635233,112,83,0
13815818,79,0,0
13801727,137,0,0
13833641,48,0,0
13836329,66,0,0
13804970,119,0,0
13832942,99,0,0
13856585,91,0,0
13736422,76,0,0
13730992,109,0,0
13482969,74,20,0
6943853,183,31,0
13759978,97,0,0
13735498,78,0,0
13736440,101,0,0
13729840,117,0,0
13730809,137,0,0
13730935,108,0,0
13731082,102,0,0
13731586,131,0,0
13805012,125,0,0
13350122,190,105,0
13874555,93,0,0
13856117,61,0,0
13802378,100,0,0
13730155,143,0,0
13730842,115,0,0
13908686,137,0,0
13795967,65,0,0
13795979,71,0,0
13838288,112,0,0
13922105,76,0,0
13730050,80,0,0
13734061,139,0,0
13734610,71,0,0
13735117,128,0,0
13735741,76,0,0
13735873,85,0,0
13736863,74,0,0
13872386,109,0,0
13878275,101,0,0
13810127,122,0,0
13810178,116,0,0
13804223,114,0,0
13805417,50,0,0
13824065,87,58,0
13826357,101,0,0
13733623,123,0,0
13734790,130,0,0
13872164,101,0,0
13872905,72,0,0
13822550,100,0,0
13868219,90,0,0
13814177,84,0,0
13807031,55,0,0
7516460,86,50,0
13905446,110,0,0
11881869,296,35,0
13730746,93,0,0
13866218,113,0,0
13270702,93,20,0
13829117,107,0,0
6472229,521,7,0
13827002,107,0,0
13927697,192,0,0
13826147,75,0,0
13741450,72,0,0
13731952,104,0,0
13733818,111,0,0
13737715,162,0,0
13877282,66,0,0
13877855,78,0,0
13865387,79,0,0
13909103,62,0,0
13904456,130,0,0
13914497,77,0,0
13731226,92,0,0
13732528,139,0,0
13733653,98,0,0
13733728,146,0,0
13729702,103,0,0
13729750,102,0,0
13809023,69,0,0
13820699,78,0,0
13829786,56,0,0
13798589,83,0,0
13799240,95,0,0
13800713,82,0,0
13856060,98,0,0
13826684,111,0,0
825703,239,168,0
13910990,105,0,0
13870085,76,0,0
13856903,84,0,0
13736596,77,0,0
13743616,130,0,0
13734988,116,0,0
13807766,102,0,0
13801259,65,0,0
11993841,149,47,0
13735393,82,0,0
13735882,81,0,0
13840046,72,0,0
13840205,95,0,0
13732174,93,0,0
13732390,105,0,0
13732546,135,0,0
13732696,96,0,0
13733206,102,0,0
13733365,88,0,0
13734325,65,0,0
13734799,65,0,0
13921817,72,0,0
13875371,97,0,0
13860416,59,0,0
13731334,111,0,0
13731454,128,0,0
13747537,127,0,0
13755670,102,0,0
13898144,181,0,0
13899761,88,0,0
13898708,167,0,0
6021893,344,30,0
13813787,96,21,0
13735381,86,0,0
13829336,61,0,0
14703311,49,18,0
13730275,159,0,0
13732069,84,0,0
13309344,64,17,0
12951134,172,62,0
13771354,96,0,0
13807430,90,0,0
13803155,83,0,0
13804190,62,0,0
13841120,97,0,0
13828142,62,0,0
13809143,91,0,0
13742971,68,0,0
13874723,62,0,0
13875413,83,0,0
13817783,70,0,0
13814882,111,0,0
13806308,104,0,0
13808297,87,0,0
13824284,112,0,0
13804586,97,0,0
13868234,89,0,0
12911261,122,27,0
13870787,95,0,0
7974035,240,81,0
13734319,78,0,0
13871657,94,0,0
13741495,94,0,0
19810981,27,3,0
13805225,114,0,0
825511,346,118,0
13729315,107,0,0
12591992,386,157,1
13926761,98,0,0
6720821,349,237,0
13830992,85,0,0
13840847,128,0,0
5862096,643,55,0
13341161,213,48,0
13805513,72,0,0
13731028,104,0,0
13815230,109,0,0
13732615,93,0,0
13825388,101,0,0
6802310,97,35,0
13838639,111,0,0
13917281,96,0,0
13921790,81,0,0
13876142,106,0,0
13870937,129,0,0
13874543,81,0,0
13806899,76,0,0
13807421,91,0,0
12389285,537,209,1
13873448,56,0,0
13734373,89,0,0
13734517,67,0,0
13875161,90,0,0
13877378,72,0,0
7436096,200,73,0
13771309,61,0,0
13871801,94,0,0
13872086,66,0,0
13872761,97,0,0
13828565,115,0,0
13831757,78,0,0
13864100,72,0,0
13832729,69,0,0
13832870,109,0,0
13828259,128,0,0
13828889,68,0,0
13805141,118,0,0
13903802,109,0,0
19794373,60,59,0
13809104,73,29,0
13730002,145,0,0
13861634,83,0,0
13741846,80,0,0
13874846,130,0,0
13730020,145,0,0
13731964,98,0,0
13731997,107,0,0
13732684,88,0,0
13864307,101,0,0
13737154,68,0,0
13737850,106,0,0
13815878,62,0,0
13824668,90,0,0
13797959,86,0,0
13806845,118,0,0
13827542,88,68,0
13829267,90,0,0
13831595,99,0,0
13309347,66,18,0
13833740,129,0,0
13922810,98,0,0
13908977,62,0,0
13732261,155,0,0
13733512,130,0,0
13734406,114,0,0
13730083,111,0,0
13820543,147,0,0
13822859,143,0,0
13899299,115,0,0
13914992,110,0,0
13901960,109,0,0
13904315,100,0,0
13735471,105,0,0
13735690,78,0,0
13736380,113,0,0
13859042,94,0,0
13756501,88,0,0
13909961,86,0,0
13910492,108,0,0
13903187,116,0,0
13825292,86,0,0
13825583,64,0,0
13825820,97,0,0
13836947,150,0,0
13831058,107,0,0
13831796,67,0,0
13827452,111,27,0
13860419,56,0,0
13729891,118,0,0
13729915,170,0,0
13733158,88,0,0
14279976,94,41,0
13808375,96,0,0
13909094,57,0,0
13834064,85,0,0
13806257,120,0,0
13802294,91,0,0
8035160,556,387,0
13802396,83,0,0
13729228,104,0,0
13729711,126,0,0
13734442,147,0,0
13796804,109,0,0
13915049,91,0,0
13734889,105,0,0
13833581,74,0,0
13835951,98,0,0
13837070,87,0,0
13800266,90,0,0
13803056,114,0,0
13803407,58,0,0
13803800,119,0,0
13924262,133,0,0
13807259,103,0,0
13795661,117,0,0
14049929,8368,101,0
11954880,214,70,0
13856354,58,0,0
13729822,223,0,0
13730458,109,0,0
13731400,114,0,0
13731733,89,0,0
13731751,110,0,0
13731856,105,0,0
13732213,120,0,0
13732222,118,0,0
13733284,106,0,0
13859315,62,0,0
13729558,125,0,0
13873346,87,0,0
13874870,122,0,0
13875743,108,20,0
16935046,6157,172,0
13921091,99,0,0
13913123,80,0,0
13646288,100,118,0
13909688,91,0,0
13801055,92,0,0
13677634,629,486,0
13809629,114,0,0
13691314,452,473,0
13691440,451,442,0
13824200,79,0,0
13693195,440,454,0
13681912,433,426,0
13682371,435,371,0
13682494,455,473,0
13683247,428,376,0
13814429,83,43,0
13683457,457,373,0
13814591,129,0,0
13828442,102,0,0
13810799,60,0,0
14737662,110,40,0
13689865,420,142,0
13729486,103,0,0
13875626,112,30,0
13737907,175,0,0
13874834,100,0,0
13734358,99,0,0
13735759,73,0,0
13732744,88,0,0
13733257,107,0,0
13910549,79,0,0
13911842,75,0,0
13826759,106,0,0
13827032,103,0,0
13827419,77,0,0
13017569,209,107,1
13812536,105,0,0
13682005,460,464,0
13682464,433,346,0
13682638,434,366,0
13682992,442,441,0
13683121,433,411,0
13683208,429,377,0
13683262,430,362,0
13683631,423,375,0
13820717,66,0,0
13691596,450,480,0
13810286,83,0,0
13811573,110,0,0
13817435,94,0,0
13829873,170,0,0
13830635,95,0,0
13839914,123,0,0
13832918,105,0,0
13834967,108,0,0
17113038,68,9,0
13677721,488,448,0
13677757,658,442,0
13810913,109,0,0
13836443,68,0,0
13819454,61,0,0
13820513,93,241,0
13690570,473,470,0
13841270,120,0,0
13841795,108,0,0
13796009,77,0,0
13910762,110,0,0
13898402,112,0,0
6686258,324,940,0
13856558,98,0,0
13860032,102,0,0
13729513,156,0,0
13730530,138,0,0
13730740,117,0,0
13731514,73,0,0
13733146,96,0,0
13733311,108,0,0
13733950,100,0,0
13734586,81,0,0
13734958,77,0,0
13735036,76,0,0
13735069,106,0,0
13736266,97,0,0
13867964,129,0,0
13868135,106,102,0
19747120,78,46,0
13747504,107,0,0
13095461,134,58,1
13842161,73,0,0
13842707,70,0,0
13738012,118,0,0
1024502,684,91,0
13872074,121,0,0
13872218,99,0,0
13906055,99,0,0
13906724,94,0,0
13907195,93,0,0
13066907,85,22,0
13732609,114,0,0
13864034,142,0,0
13864622,74,0,0
13733836,110,0,0
13733839,115,0,0
13734598,124,0,0
13734613,100,0,0
13735963,87,0,0
13860347,113,0,0
13729378,210,0,0
13729561,131,0,0
13730227,171,0,0
13861364,100,0,0
13730614,210,0,0
13730653,122,0,0
13730887,116,0,0
13731364,126,0,0
13731811,86,0,0
13731916,109,0,0
13839194,55,0,0
13855922,89,0,0
13858538,78,0,0
13839986,115,0,0
13840244,126,0,0
13837424,94,0,0
13837751,115,0,0
13839761,88,0,0
13909583,142,0,0
13696009,462,551,0
13827101,104,0,0
13736236,143,0,0
13831043,88,0,0
13732240,117,0,0
13732594,114,0,0
13732882,115,0,0
13734184,71,0,0
13801388,125,0,0
13802267,126,0,0
13796036,107,0,0
13828160,59,0,0
13828250,106,0,0
13828412,82,0,0
13828904,82,0,0
13830296,91,0,0
13824107,121,180,0
13827956,96,0,0
13819937,84,0,0
13821353,66,0,0
13691485,444,463,0
13691725,439,429,0
13947662,92,0,0
13685974,451,513,0
13681900,452,456,0
13681909,460,390,0
13682032,454,362,0
13682101,437,454,0
13682137,450,460,0
13682788,431,354,0
13683130,431,357,0
13683253,427,402,0
13683340,428,450,0
13802906,65,0,0
13836602,113,151,0
13837850,112,0,0
13921382,77,0,0
13902914,102,0,0
13902944,356,0,0
13771930,70,0,0
13910891,75,0,0
13923002,128,0,0
13899692,64,0,0
13747864,91,0,0
13691653,441,448,0
13693093,448,551,0
13825568,70,0,0
13729180,144,0,0
13729318,116,0,0
13730245,142,0,0
13731031,145,0,0
13731415,108,0,0
13731838,94,0,0
13704616,459,520,0
13872866,129,0,0
13873874,96,0,0
13858859,60,0,0
13877804,183,0,0
13796792,116,0,0
13683691,434,455,0
13804892,66,0,0
13690627,479,533,0
13690891,463,507,0
13822874,102,0,0
13681864,461,362,0
13813049,83,0,0
13813808,76,0,0
13682821,450,369,0
13682998,408,391,0
13683286,431,412,0
13683295,430,454,0
13683583,435,357,0
13683601,435,452,0
13689517,430,156,0
13689535,428,161,0
13689622,433,436,0
13690387,467,480,0
13830728,91,0,0
13696111,468,482,0
13696120,454,537,0
13696138,455,462,0
13915004,81,0,0
12179604,136,37,0
13742794,103,0,0
13736656,71,0,0
13868246,111,0,0
19635814,33,5,0
13738564,181,0,0
13869704,100,0,0
13760008,85,0,0
13875674,108,21,0
13871885,93,0,0
13758145,189,0,0
13835834,142,0,0
13836464,99,0,0
13805297,95,0,0
13805393,93,0,0
13909148,115,0,0
13825322,107,0,0
13843094,101,0,0
13822514,120,0,0
13691839,451,539,0
13692340,468,488,0
13692499,487,497,0
14872569,115,92,0
13828943,84,0,0
13919795,93,0,0
3565638,1642,573,5
13867310,71,0,0
13913990,119,0,0
13837118,108,91,0
13856888,67,0,0
13732342,100,0,0
13732435,132,0,0
13733689,109,0,0
13734103,83,0,0
13734595,107,0,0
13735093,109,0,0
13735417,100,0,0
7020455,189,46,0
13836431,77,0,0
13836677,74,0,0
13841072,103,87,0
13735456,81,0,0
13736560,98,0,0
13859240,62,0,0
13859537,106,0,0
13860149,98,0,0
13731877,87,0,0
13731904,105,0,0
13731943,99,0,0
13732387,98,0,0
13732432,92,0,0
13732750,96,0,0
13733002,104,0,0
14633197,58,20,0
13826270,86,0,0
13826417,83,0,0
13920632,91,0,0
19688055,101,11,0
13922486,137,0,0
13923083,312,0,0
13829648,60,0,0
13689016,427,144,0
13689052,442,153,0
13810448,73,0,0
13810553,82,140,0
13682233,597,461,0
13682251,421,377,0
13682425,443,366,0
13682953,435,435,0
13682971,441,368,0
13683490,443,360,0
13683610,440,382,0
13729345,141,0,0
13729666,202,0,0
13730017,161,0,0
13730026,137,0,0
8094035,193,53,0
13730476,128,0,0
13731211,104,0,0
13862552,102,0,0
13820030,99,0,0
13689844,442,147,0
13690039,442,146,0
13801178,131,0,0
13802435,91,0,0
13745590,160,0,0
13755226,108,0,0
12733088,438,104,1
11815710,133,37,0
13914068,116,0,0
13914485,63,0,0
13915304,64,0,0
13924274,89,0,0
13806155,55,0,0
13806428,111,0,0
13806536,133,0,0
13807214,114,0,0
19968058,21,18,0
13808237,83,0,0
13808342,88,0,0
19126748,87,9,0
16622354,64,11,0
13877201,67,0,0
13737922,141,0,0
13870955,118,0,0
13910639,107,0,0
13872005,117,0,0
13741519,121,0,0
13874657,54,0,0
13614855,55,22,0
13918424,64,0,0
13797707,91,0,0
13903493,86,0,0
13911809,134,0,0
13905434,78,0,0
13806506,121,22,0
13677718,638,395,0
13734196,99,0,0
13734481,89,0,0
13734652,75,0,0
13734664,74,0,0
13735390,86,0,0
13735579,72,0,0
13736224,84,0,0
13731412,113,0,0
13731775,81,0,0
13732129,88,0,0
13732648,94,0,0
13864412,108,0,0
13733758,143,0,0
13857791,98,0,0
13801952,148,0,0
13804133,112,0,0
13677706,495,401,0
13681951,459,491,0
13681987,444,498,0
13682047,464,509,0
13683070,430,454,0
13683313,427,452,0
13683391,453,443,0
13683406,442,461,0
13683442,439,460,0
13922540,110,0,0
13820102,86,0,0
13689376,440,146,0
13689445,415,146,0
13690003,417,158,0
13836833,94,54,0
19998924,19,0,0
13838675,99,0,0
13878335,108,0,0
13730377,164,0,0
13731712,100,0,0
13732465,99,0,0
13733275,114,0,0
13733668,100,0,0
13735003,93,0,0
13735522,91,0,0
13736065,69,0,0
13860059,71,0,0
13861091,80,0,0
13730041,115,0,0
13730647,135,0,0
13732489,107,0,0
13732810,86,0,0
13864127,101,0,0
13864220,97,0,0
13801247,94,0,0
13927739,121,0,0
13803038,154,24,0
13804202,88,0,0
13805699,68,0,0
13812128,65,0,0
13915208,158,0,0
13867418,84,0,0
13868891,92,0,0
6802298,98,38,0
13771672,62,0,0
13771969,90,0,0
13904957,115,0,0
13737076,179,0,0
13868207,69,0,0
13869092,81,0,0
13870313,106,0,0
13746553,74,0,0
13742464,114,0,0
13743676,130,0,0
13841465,54,0,0
13873595,99,0,0
13691950,449,451,0
13692238,486,593,0
13692643,460,484,0
13692784,471,491,0
13824635,73,0,0
13682380,438,366,0
13682905,430,367,0
13683073,430,444,0
